id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,min_nights_ratio,availability_rate,price_category
107,Unknown,84719,Robert,Manhattan,Chelsea,40.68357,-73.99709,Private Room,199.0,1.0,7.0,,7.58,13.0,89,0.0027397260273972603,0.24383561643835616,High
444,Unknown,13418,Chris,Manhattan,Midtown,40.64759,-74.07307,Entire Home/Apt,172.0,2.0,210.0,,7.13,20.0,291,0.005479452054794521,0.7972602739726027,High
489,Quiet private room,98616,James,Staten Island,St. George,40.6077,-73.98778,Private Room,56.0,5.0,364.0,2017-11-04,1.83,11.0,0,0.0136986301369863,0.0,Budget
647,Sunny room in the heart of NYC,50790,Lisa,Queens,Elmhurst,40.73485,-73.89956,Private Room,206.0,73.5,191.0,,8.71,1.0,246,0.20136986301369864,0.673972602739726,High
13,Unknown,72066,John,Brooklyn,Bushwick,40.88293,-73.70183,Private Room,176.0,73.5,338.0,2018-03-07,2.18,2.0,29,0.20136986301369864,0.07945205479452055,High
739,Beautiful loft,49249,Michael,Bronx,Concourse,40.52718,-74.01995,Entire Home/Apt,386.0,1.0,106.0,,3.5,17.0,41,0.0027397260273972603,0.11232876712328767,Luxury
727,Beautiful loft,20796,Maria,Staten Island,St. George,40.50979,-74.04423,Private Room,227.0,5.0,195.0,2013-12-07,4.35,19.0,338,0.0136986301369863,0.9260273972602739,High
191,Modern studio,9557,James,Queens,Flushing,40.50165,-73.80656,Private Room,127.0,2.0,355.0,2016-05-05,3.84,2.0,301,0.005479452054794521,0.8246575342465754,Mid-range
997,Unknown,95258,Olivia,Staten Island,Tompkinsville,40.5704,-73.81166,Shared Room,295.0,73.5,330.0,,8.56,12.0,126,0.20136986301369864,0.3452054794520548,High
833,Quiet private room,36312,Lisa,Bronx,Fordham,40.75467,-74.06452,Entire Home/Apt,155.0,73.5,140.0,2019-03-13,5.63,17.0,120,0.20136986301369864,0.3287671232876712,High
283,Beautiful loft,81096,Emma,Manhattan,Harlem,40.7668,-73.76479,Entire Home/Apt,104.0,3.0,169.0,2012-01-04,9.94,20.0,82,0.00821917808219178,0.22465753424657534,Mid-range
30,Cozy apartment near park,9993,Maria,Brooklyn,Bedford-Stuyvesant,40.85186,-73.9887,Shared Room,197.0,7.0,129.0,2012-01-08,5.4,2.0,179,0.019178082191780823,0.4904109589041096,High
170,  Spacious 2BR  ,75127,David,Bronx,Concourse,40.79153,-73.72048,Shared Room,180.0,73.5,200.0,2011-03-20,0.0,4.0,313,0.20136986301369864,0.8575342465753425,High
181,Unknown,9600,David,Queens,Flushing,40.57517,-74.01544,Shared Room,339.0,7.0,379.0,2018-09-28,8.21,10.0,263,0.019178082191780823,0.7205479452054795,Luxury
101,Unknown,63701,Lisa,Brooklyn,Kensington,40.58156,-73.89927,Entire Home/Apt,107.0,73.5,241.0,2011-05-12,2.08,17.0,166,0.20136986301369864,0.4547945205479452,Mid-range
198,  Spacious 2BR  ,78430,Unknown,Staten Island,Tompkinsville,40.6687,-73.74555,Private Room,465.0,1.0,57.0,,9.82,16.0,81,0.0027397260273972603,0.2219178082191781,Luxury
496,Modern studio,98749,Olivia,Bronx,Mott Haven,40.52291,-73.77363,Entire Home/Apt,180.0,5.0,112.0,2015-09-03,5.38,13.0,298,0.0136986301369863,0.8164383561643835,High
648,Unknown,98173,Chris,Manhattan,Midtown,40.81571,-73.84,Private Room,341.0,5.0,255.0,,8.4,7.0,268,0.0136986301369863,0.7342465753424657,Luxury
45,Cozy apartment near park,41730,Robert,Bronx,Concourse,40.71969,-73.72893,Entire Home/Apt,56.0,30.0,357.0,2018-01-02,6.09,18.0,122,0.0821917808219178,0.33424657534246577,Budget
984,Quiet private room,20248,Daniel,Queens,Long Island City,40.74181,-74.03309,Private Room,34.0,2.0,66.0,2013-07-05,8.82,9.0,60,0.005479452054794521,0.1643835616438356,Budget
711,Quiet private room,29437,Unknown,Manhattan,Midtown,40.68092,-73.71905,Entire Home/Apt,243.0,30.0,186.0,2016-06-22,1.34,7.0,271,0.0821917808219178,0.7424657534246575,High
374,Unknown,37831,James,Manhattan,Midtown,40.55277,-73.97307,Private Room,203.0,73.5,221.0,2013-05-04,0.45,12.0,65,0.20136986301369864,0.1780821917808219,High
679,Modern studio,10227,John,Queens,Astoria,40.80866,-73.86062,Entire Home/Apt,189.0,2.0,338.0,,5.42,11.0,312,0.005479452054794521,0.8547945205479452,High
982,  Spacious 2BR  ,55746,Daniel,Bronx,Fordham,40.53246,-73.75255,Private Room,113.0,1.0,214.0,,3.68,13.0,285,0.0027397260273972603,0.7808219178082192,Mid-range
649,Quiet private room,86302,Sofia,Brooklyn,Kensington,40.7139,-73.8035,Shared Room,168.0,1.0,28.0,,2.45,8.0,93,0.0027397260273972603,0.2547945205479452,High
798,Modern studio,87332,Robert,Manhattan,East Village,40.63719,-73.85405,Entire Home/Apt,353.0,5.0,1.0,,2.03,17.0,75,0.0136986301369863,0.2054794520547945,Luxury
848,Beautiful loft,97555,Michael,Manhattan,Chelsea,40.85854,-74.09802,Entire Home/Apt,89.0,73.5,229.0,2014-10-06,4.77,17.0,341,0.20136986301369864,0.9342465753424658,Mid-range
461,Cozy apartment near park,14824,David,Staten Island,Tompkinsville,40.68672,-73.74144,Private Room,310.0,1.0,246.0,2019-08-04,1.71,14.0,337,0.0027397260273972603,0.9232876712328767,Luxury
909,Modern studio,5895,Anna,Brooklyn,Bedford-Stuyvesant,40.75074,-74.09003,Entire Home/Apt,189.0,1.0,59.0,2011-08-19,6.67,1.0,63,0.0027397260273972603,0.1726027397260274,High
414,  Spacious 2BR  ,81538,John,Bronx,Fordham,40.87343,-73.75781,Private Room,63.0,73.5,373.0,,0.24,9.0,354,0.20136986301369864,0.9698630136986301,Budget
132,Beautiful loft,54627,Chris,Staten Island,St. George,40.80705,-74.08923,Private Room,309.0,30.0,362.0,2014-08-26,8.31,16.0,35,0.0821917808219178,0.0958904109589041,Luxury
40,Unknown,21517,Emma,Staten Island,Stapleton,40.88404,-74.06031,Entire Home/Apt,347.0,2.0,320.0,,1.58,1.0,88,0.005479452054794521,0.2410958904109589,Luxury
435,Quiet private room,10012,David,Staten Island,St. George,40.52298,-73.89259,Private Room,298.0,1.0,167.0,2017-06-07,1.3,13.0,214,0.0027397260273972603,0.5863013698630137,High
216,Modern studio,18875,Chris,Bronx,Fordham,40.77435,-73.85737,Shared Room,84.0,3.0,391.0,,0.32,13.0,80,0.00821917808219178,0.2191780821917808,Mid-range
556,Cozy apartment near park,8123,James,Manhattan,Midtown,40.85996,-73.74888,Private Room,95.0,1.0,386.0,,0.07,3.0,265,0.0027397260273972603,0.726027397260274,Mid-range
567,Modern studio,32640,Michael,Brooklyn,Williamsburg,40.82853,-73.98404,Entire Home/Apt,199.0,3.0,199.0,,9.68,17.0,38,0.00821917808219178,0.10410958904109589,High
763,Beautiful loft,74621,Daniel,Staten Island,St. George,40.81619,-73.7445,Entire Home/Apt,275.0,1.0,123.0,,4.33,3.0,15,0.0027397260273972603,0.0410958904109589,High
475,Unknown,56009,Daniel,Staten Island,Tompkinsville,40.58151,-73.84817,Entire Home/Apt,385.0,3.0,324.0,2014-12-12,0.0,5.0,261,0.00821917808219178,0.7150684931506849,Luxury
457,Modern studio,50239,Unknown,Queens,Flushing,40.80421,-74.0962,Entire Home/Apt,274.0,3.0,384.0,,0.98,20.0,267,0.00821917808219178,0.7315068493150685,High
812,Quiet private room,25582,John,Manhattan,Harlem,40.79514,-73.77113,Entire Home/Apt,392.0,73.5,122.0,,8.75,16.0,295,0.20136986301369864,0.8082191780821918,Luxury
261,Unknown,43553,Daniel,Brooklyn,Bedford-Stuyvesant,40.81698,-73.88001,Entire Home/Apt,482.0,73.5,172.0,2013-09-20,9.34,12.0,161,0.20136986301369864,0.4410958904109589,Luxury
817,  Spacious 2BR  ,27335,Michael,Queens,Elmhurst,40.57082,-73.79238,Entire Home/Apt,102.0,30.0,390.0,2019-02-19,3.48,9.0,329,0.0821917808219178,0.9013698630136986,Mid-range
36,Sunny room in the heart of NYC,33951,Sofia,Brooklyn,Bushwick,40.73262,-73.9107,Private Room,154.0,73.5,176.0,2017-12-18,3.52,8.0,232,0.20136986301369864,0.6356164383561644,High
828,Sunny room in the heart of NYC,32520,Maria,Brooklyn,Williamsburg,40.84287,-73.87597,Entire Home/Apt,388.0,7.0,332.0,,5.39,2.0,118,0.019178082191780823,0.3232876712328767,Luxury
912,  Spacious 2BR  ,75509,Daniel,Staten Island,St. George,40.83237,-73.79512,Entire Home/Apt,166.0,7.0,93.0,,6.7,4.0,304,0.019178082191780823,0.8328767123287671,High
310,Unknown,80257,Chris,Bronx,Concourse,40.51362,-73.85224,Shared Room,175.0,1.0,304.0,,7.08,5.0,61,0.0027397260273972603,0.16712328767123288,High
277,Cozy apartment near park,52662,Robert,Manhattan,Harlem,40.69598,-73.97004,Private Room,254.0,30.0,126.0,,6.08,20.0,194,0.0821917808219178,0.5315068493150685,High
637,Modern studio,15500,David,Queens,Elmhurst,40.6963,-74.00611,Private Room,735.75,73.5,67.0,,0.98,19.0,111,0.20136986301369864,0.3041095890410959,Luxury
655,Modern studio,19340,John,Queens,Long Island City,40.62614,-73.97679,Shared Room,211.0,73.5,201.0,2017-01-25,0.56,15.0,209,0.20136986301369864,0.5726027397260274,High
623,Modern studio,8051,Daniel,Manhattan,East Village,40.51142,-73.89512,Entire Home/Apt,325.0,3.0,305.0,,1.31,3.0,170,0.00821917808219178,0.4657534246575342,Luxury
836,Unknown,88752,James,Manhattan,East Village,40.65988,-74.00311,Entire Home/Apt,300.0,1.0,72.0,2017-10-22,7.26,10.0,267,0.0027397260273972603,0.7315068493150685,High
845,  Spacious 2BR  ,45235,Unknown,Staten Island,Tompkinsville,40.51459,-73.80159,Shared Room,77.0,3.0,66.0,,0.44,8.0,187,0.00821917808219178,0.5123287671232877,Mid-range
394,Cozy apartment near park,87530,Chris,Staten Island,Stapleton,40.50398,-73.7775,Shared Room,256.0,1.0,43.0,,0.0,5.0,201,0.0027397260273972603,0.5506849315068493,High
993,Unknown,89697,Daniel,Manhattan,Chelsea,40.70219,-73.91574,Entire Home/Apt,251.0,3.0,348.0,2018-01-04,1.95,1.0,83,0.00821917808219178,0.2273972602739726,High
108,Cozy apartment near park,91802,Chris,Queens,Elmhurst,40.87433,-74.09727,Entire Home/Apt,101.0,7.0,120.0,2018-05-11,5.83,8.0,458,0.019178082191780823,1.2547945205479452,Mid-range
1000,Modern studio,65617,Robert,Brooklyn,Bedford-Stuyvesant,40.83813,-73.77055,Entire Home/Apt,81.0,73.5,113.0,,0.0,14.0,361,0.20136986301369864,0.989041095890411,Mid-range
525,Unknown,69021,Lisa,Queens,Ridgewood,40.83539,-73.78194,Shared Room,367.0,7.0,344.0,,0.17,20.0,78,0.019178082191780823,0.2136986301369863,Luxury
785,Beautiful loft,40703,Maria,Bronx,Mott Haven,40.79258,-73.84592,Private Room,368.0,1.0,72.0,2014-02-20,2.76,1.0,112,0.0027397260273972603,0.30684931506849317,Luxury
48,  Spacious 2BR  ,87991,John,Bronx,Concourse,40.65319,-73.75759,Shared Room,387.0,7.0,22.0,,9.14,5.0,195,0.019178082191780823,0.5342465753424658,Luxury
955,Sunny room in the heart of NYC,8733,Anna,Queens,Long Island City,40.87664,-73.8831,Entire Home/Apt,244.0,5.0,3.0,2018-02-02,9.43,3.0,328,0.0136986301369863,0.8986301369863013,High
204,Beautiful loft,78242,Emma,Bronx,Mott Haven,40.82982,-74.02377,Entire Home/Apt,231.0,5.0,55.0,,5.89,17.0,230,0.0136986301369863,0.6301369863013698,High
980,Beautiful loft,71420,Daniel,Queens,Elmhurst,40.82995,-73.96223,Shared Room,31.0,73.5,118.0,2018-08-15,3.98,8.0,299,0.20136986301369864,0.8191780821917808,Budget
632,Modern studio,3933,Sofia,Bronx,Concourse,40.74374,-73.81048,Entire Home/Apt,220.0,1.0,195.0,2019-12-03,9.28,6.0,154,0.0027397260273972603,0.42191780821917807,High
22,Unknown,88410,Michael,Staten Island,Stapleton,40.79482,-74.02119,Private Room,398.0,7.0,35.0,2016-11-10,8.48,14.0,153,0.019178082191780823,0.4191780821917808,Luxury
403,Modern studio,22707,Robert,Staten Island,Stapleton,40.66385,-74.00687,Shared Room,349.0,7.0,173.0,2019-01-22,7.36,1.0,330,0.019178082191780823,0.9041095890410958,Luxury
947,Sunny room in the heart of NYC,71995,Michael,Staten Island,Tompkinsville,40.86646,-73.98036,Entire Home/Apt,493.0,1.0,362.0,,9.87,11.0,0,0.0027397260273972603,0.0,Luxury
84,Unknown,26048,Olivia,Manhattan,Harlem,40.58064,-73.78356,Entire Home/Apt,264.0,1.0,161.0,,4.74,10.0,18,0.0027397260273972603,0.049315068493150684,High
131,Modern studio,43714,Olivia,Queens,Ridgewood,40.58034,-73.97433,Private Room,338.0,7.0,163.0,,0.0,13.0,294,0.019178082191780823,0.8054794520547945,Luxury
416,Unknown,4653,Daniel,Brooklyn,Williamsburg,40.89611,-74.00975,Shared Room,322.0,7.0,38.0,2014-04-06,3.11,16.0,320,0.019178082191780823,0.8767123287671232,Luxury
896,Unknown,15773,Sarah,Manhattan,Harlem,40.78016,-73.91586,Private Room,473.0,30.0,385.0,2013-04-01,7.72,13.0,344,0.0821917808219178,0.9424657534246575,Luxury
842,Cozy apartment near park,79275,Maria,Staten Island,Tompkinsville,40.50335,-73.7354,Private Room,472.0,2.0,13.0,2011-10-04,7.79,17.0,57,0.005479452054794521,0.15616438356164383,Luxury
742,Beautiful loft,61015,Unknown,Staten Island,Stapleton,40.60093,-73.89556,Entire Home/Apt,485.0,3.0,6.0,2014-03-28,2.07,13.0,198,0.00821917808219178,0.5424657534246575,Luxury
698,Unknown,53990,John,Manhattan,East Village,40.8776,-73.83252,Entire Home/Apt,229.0,1.0,173.0,2014-05-06,9.6,2.0,251,0.0027397260273972603,0.6876712328767123,High
287,  Spacious 2BR  ,45294,Daniel,Manhattan,Chelsea,40.62957,-74.09755,Private Room,-203.0,5.0,174.0,,9.6,16.0,89,0.0136986301369863,0.24383561643835616,
124,  Spacious 2BR  ,91739,James,Staten Island,Tompkinsville,40.56855,-73.90006,Private Room,356.0,7.0,330.0,,8.95,19.0,21,0.019178082191780823,0.057534246575342465,Luxury
34,  Spacious 2BR  ,43600,Maria,Staten Island,Stapleton,40.53467,-73.74735,Shared Room,155.0,2.0,384.0,,3.8,6.0,14,0.005479452054794521,0.038356164383561646,High
788,Quiet private room,20394,Olivia,Bronx,Mott Haven,40.63126,-73.89647,Private Room,252.0,30.0,370.0,2017-01-19,8.02,18.0,131,0.0821917808219178,0.3589041095890411,High
517,Cozy apartment near park,28979,Anna,Staten Island,Tompkinsville,40.69452,-73.81908,Shared Room,-214.25,30.0,58.0,2015-02-08,1.57,11.0,240,0.0821917808219178,0.6575342465753424,
924,Quiet private room,68760,Olivia,Bronx,Riverdale,40.51673,-73.88358,Private Room,415.0,1.0,205.0,2018-05-09,2.72,4.0,226,0.0027397260273972603,0.6191780821917808,Luxury
20,Unknown,37585,Unknown,Brooklyn,Kensington,40.68412,-73.97792,Private Room,132.0,2.0,114.0,2011-11-07,3.29,12.0,35,0.005479452054794521,0.0958904109589041,Mid-range
981,Quiet private room,4823,Olivia,Brooklyn,Williamsburg,40.77432,-73.80308,Private Room,379.0,30.0,152.0,2017-02-10,5.82,9.0,271,0.0821917808219178,0.7424657534246575,Luxury
220,Quiet private room,19350,James,Staten Island,Tompkinsville,40.68514,-73.9565,Private Room,199.0,3.0,249.0,2019-06-02,6.07,18.0,143,0.00821917808219178,0.3917808219178082,High
892,  Spacious 2BR  ,68977,Lisa,Manhattan,Harlem,40.79044,-74.07828,Private Room,233.0,2.0,88.0,2011-09-01,4.89,17.0,351,0.005479452054794521,0.9616438356164384,High
580,Quiet private room,67982,Maria,Bronx,Fordham,40.83797,-73.76024,Entire Home/Apt,161.0,73.5,367.0,2011-10-08,1.1,3.0,259,0.20136986301369864,0.7095890410958904,High
482,Cozy apartment near park,29503,Unknown,Manhattan,Harlem,40.54529,-73.73438,Entire Home/Apt,117.0,2.0,276.0,2012-05-10,2.94,10.0,466,0.005479452054794521,1.2767123287671234,Mid-range
932,Unknown,78176,Emma,Brooklyn,Williamsburg,40.86429,-73.75929,Shared Room,81.0,3.0,273.0,,0.07,17.0,487,0.00821917808219178,1.3342465753424657,Mid-range
357,  Spacious 2BR  ,27988,Robert,Staten Island,Tompkinsville,40.77838,-73.8648,Private Room,245.0,5.0,193.0,,8.09,11.0,51,0.0136986301369863,0.13972602739726028,High
662,Beautiful loft,43255,James,Manhattan,Harlem,40.81245,-73.80422,Private Room,203.0,7.0,10.0,2017-10-10,6.24,14.0,423,0.019178082191780823,1.158904109589041,High
225,Beautiful loft,63786,Chris,Manhattan,Harlem,40.56294,-73.85919,Private Room,138.0,1.0,338.0,2014-07-26,7.21,7.0,246,0.0027397260273972603,0.673972602739726,Mid-range
760,Modern studio,70536,Unknown,Manhattan,Harlem,40.62014,-73.80134,Private Room,0.0,7.0,5.0,,1.14,1.0,340,0.019178082191780823,0.9315068493150684,
93,Cozy apartment near park,55602,Emma,Bronx,Mott Haven,40.83701,-73.87455,Entire Home/Apt,491.0,1.0,41.0,,2.65,20.0,107,0.0027397260273972603,0.29315068493150687,Luxury
152,Quiet private room,41620,Daniel,Queens,Astoria,40.75143,-73.89958,Entire Home/Apt,233.0,7.0,216.0,,5.38,3.0,78,0.019178082191780823,0.2136986301369863,High
318,Beautiful loft,28948,Lisa,Manhattan,Harlem,40.52524,-74.01894,Entire Home/Apt,439.0,5.0,377.0,2017-04-06,5.76,2.0,70,0.0136986301369863,0.1917808219178082,Luxury
449,Unknown,67229,Daniel,Manhattan,Midtown,40.73057,-73.71291,Entire Home/Apt,157.0,2.0,139.0,2018-02-12,3.78,20.0,241,0.005479452054794521,0.6602739726027397,High
804,Cozy apartment near park,72474,Unknown,Staten Island,St. George,40.70431,-73.9075,Private Room,429.0,73.5,142.0,,3.54,9.0,198,0.20136986301369864,0.5424657534246575,Luxury
746,  Spacious 2BR  ,25650,Daniel,Staten Island,Tompkinsville,40.76264,-73.71623,Private Room,325.0,3.0,363.0,,8.02,8.0,12,0.00821917808219178,0.03287671232876712,Luxury
523,Sunny room in the heart of NYC,99296,Chris,Manhattan,Upper West Side,40.77211,-73.84636,Entire Home/Apt,462.0,73.5,50.0,2012-03-02,0.17,20.0,210,0.20136986301369864,0.5753424657534246,Luxury
280,Beautiful loft,93704,Michael,Brooklyn,Bedford-Stuyvesant,40.68187,-73.99997,Private Room,488.0,1.0,367.0,2012-04-02,4.5,13.0,185,0.0027397260273972603,0.5068493150684932,Luxury
584,Beautiful loft,55899,Unknown,Staten Island,Stapleton,40.85209,-73.95525,Entire Home/Apt,257.0,5.0,286.0,2019-12-02,4.85,8.0,117,0.0136986301369863,0.32054794520547947,High
765,Unknown,41153,Unknown,Queens,Elmhurst,40.60064,-73.99272,Shared Room,345.0,3.0,147.0,2019-04-11,9.07,7.0,289,0.00821917808219178,0.7917808219178082,Luxury
605,Sunny room in the heart of NYC,2213,Michael,Brooklyn,Greenpoint,40.88877,-74.08438,Entire Home/Apt,131.0,7.0,253.0,,4.88,10.0,280,0.019178082191780823,0.7671232876712328,Mid-range
350,Sunny room in the heart of NYC,69506,David,Bronx,Concourse,40.67118,-73.75729,Private Room,178.0,30.0,347.0,2016-01-03,0.0,3.0,53,0.0821917808219178,0.14520547945205478,High
928,Unknown,90444,Michael,Brooklyn,Bedford-Stuyvesant,40.76053,-73.97955,Entire Home/Apt,0.0,1.0,152.0,2019-09-10,0.48,9.0,192,0.0027397260273972603,0.5260273972602739,
401,  Spacious 2BR  ,29256,John,Bronx,Fordham,40.64978,-73.98241,Private Room,220.0,1.0,73.0,,9.37,6.0,156,0.0027397260273972603,0.4273972602739726,High
705,Quiet private room,15331,John,Bronx,Riverdale,40.65796,-73.74576,Private Room,85.0,2.0,44.0,2019-07-08,5.19,4.0,18,0.005479452054794521,0.049315068493150684,Mid-range
258,Unknown,5170,Chris,Bronx,Mott Haven,40.54419,-73.89072,Private Room,239.0,1.0,22.0,,2.03,19.0,248,0.0027397260273972603,0.6794520547945205,High
945,Modern studio,26557,Michael,Brooklyn,Kensington,40.62773,-74.00241,Entire Home/Apt,313.0,1.0,301.0,2019-01-26,2.77,11.0,281,0.0027397260273972603,0.7698630136986301,Luxury
852,  Spacious 2BR  ,55749,David,Manhattan,Chelsea,40.72394,-73.72499,Private Room,250.0,7.0,318.0,,3.99,1.0,60,0.019178082191780823,0.1643835616438356,High
73,  Spacious 2BR  ,93749,Robert,Bronx,Concourse,40.69025,-74.03966,Private Room,126.0,1.0,230.0,,5.05,15.0,88,0.0027397260273972603,0.2410958904109589,Mid-range
196,Unknown,6170,Daniel,Brooklyn,Greenpoint,40.53002,-73.81057,Entire Home/Apt,76.0,3.0,329.0,2014-08-10,4.65,10.0,51,0.00821917808219178,0.13972602739726028,Mid-range
484,Cozy apartment near park,47365,Lisa,Brooklyn,Kensington,40.65814,-73.98029,Private Room,158.0,7.0,93.0,2019-05-04,6.57,14.0,224,0.019178082191780823,0.6136986301369863,High
856,Sunny room in the heart of NYC,52206,John,Manhattan,Upper West Side,40.75042,-74.08378,Private Room,465.0,1.0,84.0,2018-01-04,6.68,13.0,263,0.0027397260273972603,0.7205479452054795,Luxury
138,Modern studio,81918,Unknown,Bronx,Riverdale,40.84505,-73.88891,Shared Room,88.0,5.0,305.0,,1.15,6.0,180,0.0136986301369863,0.4931506849315068,Mid-range
773,Quiet private room,53953,Lisa,Staten Island,Stapleton,40.65516,-73.92312,Shared Room,285.0,2.0,190.0,2013-03-12,8.37,7.0,349,0.005479452054794521,0.9561643835616438,High
551,Beautiful loft,2092,Emma,Queens,Elmhurst,40.51644,-73.89197,Private Room,171.0,5.0,313.0,2012-07-26,5.67,16.0,177,0.0136986301369863,0.4849315068493151,High
463,Unknown,16218,David,Staten Island,Stapleton,40.59335,-73.99636,Private Room,468.0,3.0,44.0,2012-11-02,5.93,19.0,96,0.00821917808219178,0.26301369863013696,Luxury
202,Unknown,30218,Unknown,Staten Island,Stapleton,40.88527,-73.84498,Private Room,735.75,73.5,287.0,2014-11-22,9.5,15.0,186,0.20136986301369864,0.5095890410958904,Luxury
313,  Spacious 2BR  ,68552,Michael,Brooklyn,Greenpoint,40.69908,-73.83885,Entire Home/Apt,258.0,1.0,19.0,2017-05-05,3.31,16.0,200,0.0027397260273972603,0.547945205479452,High
291,Modern studio,16182,Unknown,Staten Island,Stapleton,40.5393,-73.70709,Shared Room,103.0,73.5,346.0,,4.6,1.0,365,0.20136986301369864,1.0,Mid-range
961,Cozy apartment near park,24956,Robert,Manhattan,Chelsea,40.61068,-74.07995,Shared Room,-214.25,5.0,229.0,2016-06-03,9.61,1.0,81,0.0136986301369863,0.2219178082191781,
190,Quiet private room,5944,Sofia,Brooklyn,Bedford-Stuyvesant,40.80579,-73.90417,Shared Room,426.0,1.0,66.0,2017-11-14,4.3,18.0,244,0.0027397260273972603,0.6684931506849315,Luxury
764,Beautiful loft,91236,Emma,Brooklyn,Bushwick,40.86684,-73.9786,Entire Home/Apt,362.0,73.5,309.0,2016-05-28,5.12,19.0,197,0.20136986301369864,0.5397260273972603,Luxury
113,  Spacious 2BR  ,3979,Chris,Staten Island,Tompkinsville,40.5532,-73.75589,Entire Home/Apt,368.0,1.0,91.0,,0.0,10.0,114,0.0027397260273972603,0.31232876712328766,Luxury
950,Unknown,73521,Unknown,Staten Island,St. George,40.53479,-73.92735,Entire Home/Apt,94.0,5.0,232.0,,3.81,1.0,154,0.0136986301369863,0.42191780821917807,Mid-range
184,Unknown,56549,Emma,Manhattan,East Village,40.86461,-73.84105,Private Room,257.0,73.5,4.0,2014-05-20,7.13,13.0,363,0.20136986301369864,0.9945205479452055,High
251,Unknown,65694,Michael,Bronx,Mott Haven,40.50885,-73.71107,Shared Room,735.75,3.0,137.0,,0.09,7.0,46,0.00821917808219178,0.12602739726027398,Luxury
824,Modern studio,75934,Maria,Manhattan,Chelsea,40.73027,-74.09996,Entire Home/Apt,328.0,5.0,182.0,,0.28,1.0,49,0.0136986301369863,0.13424657534246576,Luxury
941,Unknown,96538,Sofia,Bronx,Fordham,40.78123,-73.765,Shared Room,191.0,1.0,140.0,2018-11-05,3.77,20.0,18,0.0027397260273972603,0.049315068493150684,High
392,Quiet private room,19058,Emma,Bronx,Fordham,40.64466,-73.80866,Private Room,475.0,30.0,390.0,,1.55,4.0,186,0.0821917808219178,0.5095890410958904,Luxury
905,Unknown,95344,Sofia,Manhattan,East Village,40.66952,-74.08295,Entire Home/Apt,76.0,1.0,264.0,2012-12-22,4.48,4.0,75,0.0027397260273972603,0.2054794520547945,Mid-range
731,Beautiful loft,13528,Anna,Queens,Long Island City,40.88845,-74.00843,Private Room,430.0,73.5,312.0,,4.7,13.0,9,0.20136986301369864,0.024657534246575342,Luxury
555,Unknown,74257,Sarah,Bronx,Mott Haven,40.55544,-73.92324,Entire Home/Apt,456.0,5.0,257.0,2016-08-12,4.67,1.0,210,0.0136986301369863,0.5753424657534246,Luxury
367,Unknown,56164,Emma,Staten Island,Tompkinsville,40.68844,-73.93482,Private Room,429.0,5.0,367.0,,6.99,20.0,259,0.0136986301369863,0.7095890410958904,Luxury
536,Modern studio,76551,John,Staten Island,Tompkinsville,40.82109,-73.90054,Shared Room,131.0,3.0,215.0,,6.02,1.0,302,0.00821917808219178,0.8273972602739726,Mid-range
920,Unknown,35854,Robert,Bronx,Mott Haven,40.54088,-74.04306,Entire Home/Apt,108.0,5.0,296.0,2014-11-14,5.43,18.0,422,0.0136986301369863,1.1561643835616437,Mid-range
212,Quiet private room,32502,John,Bronx,Fordham,40.63243,-73.98257,Shared Room,139.0,73.5,271.0,,0.0,20.0,342,0.20136986301369864,0.936986301369863,Mid-range
538,Quiet private room,43317,David,Brooklyn,Bedford-Stuyvesant,40.89359,-73.90267,Private Room,0.0,1.0,191.0,2012-08-01,8.26,14.0,71,0.0027397260273972603,0.19452054794520549,
176,  Spacious 2BR  ,69495,Anna,Queens,Elmhurst,40.56045,-73.82141,Shared Room,167.0,1.0,43.0,,2.28,14.0,31,0.0027397260273972603,0.08493150684931507,High
